closed_addr_hash_table,10000,2.281
closed_addr_hash_table,20000,3.893
closed_addr_hash_table,30000,4.485
closed_addr_hash_table,40000,5.519
closed_addr_hash_table,50000,6.069
closed_addr_hash_table,60000,3.693
closed_addr_hash_table,70000,3.891
closed_addr_hash_table,80000,5.125
closed_addr_hash_table,90000,5.657
closed_addr_hash_table,100000,5.990
closed_addr_hash_table,110000,6.912
closed_addr_hash_table,120000,6.725
closed_addr_hash_table,130000,8.004
closed_addr_hash_table,140000,9.005
closed_addr_hash_table,150000,10.164
closed_addr_hash_table,160000,10.816
closed_addr_hash_table,170000,11.293
closed_addr_hash_table,180000,11.624
closed_addr_hash_table,190000,12.609
closed_addr_hash_table,200000,12.434
closed_addr_hash_table,210000,13.241
closed_addr_hash_table,220000,14.179
closed_addr_hash_table,230000,15.481
closed_addr_hash_table,240000,14.812
closed_addr_hash_table,250000,15.427
closed_addr_hash_table,260000,15.571
closed_addr_hash_table,270000,16.013
closed_addr_hash_table,280000,16.099
closed_addr_hash_table,290000,16.926
closed_addr_hash_table,300000,21.752
closed_addr_hash_table,310000,22.662
closed_addr_hash_table,320000,22.946
closed_addr_hash_table,330000,23.618
closed_addr_hash_table,340000,24.684
closed_addr_hash_table,350000,24.875
closed_addr_hash_table,360000,25.494
closed_addr_hash_table,370000,26.123
closed_addr_hash_table,380000,26.640
closed_addr_hash_table,390000,27.922
closed_addr_hash_table,400000,27.825
closed_addr_hash_table,410000,29.511
closed_addr_hash_table,420000,28.643
closed_addr_hash_table,430000,30.426
closed_addr_hash_table,440000,30.570
closed_addr_hash_table,450000,31.167
closed_addr_hash_table,460000,31.138
closed_addr_hash_table,470000,31.965
closed_addr_hash_table,480000,37.172
closed_addr_hash_table,490000,32.441
closed_addr_hash_table,500000,32.585
closed_addr_hash_table,510000,33.938
closed_addr_hash_table,520000,34.634
closed_addr_hash_table,530000,36.881
closed_addr_hash_table,540000,35.627
closed_addr_hash_table,550000,35.574
closed_addr_hash_table,560000,36.809
closed_addr_hash_table,570000,37.180
closed_addr_hash_table,580000,37.706
closed_addr_hash_table,590000,52.558
closed_addr_hash_table,600000,48.813
closed_addr_hash_table,610000,50.175
closed_addr_hash_table,620000,50.129
closed_addr_hash_table,630000,52.083
closed_addr_hash_table,640000,51.255
closed_addr_hash_table,650000,52.668
closed_addr_hash_table,660000,54.577
closed_addr_hash_table,670000,55.746
closed_addr_hash_table,680000,55.857
closed_addr_hash_table,690000,58.160
closed_addr_hash_table,700000,58.977
closed_addr_hash_table,710000,58.842
closed_addr_hash_table,720000,59.362
closed_addr_hash_table,730000,60.914
closed_addr_hash_table,740000,60.934
closed_addr_hash_table,750000,61.720
closed_addr_hash_table,760000,62.409
closed_addr_hash_table,770000,63.528
closed_addr_hash_table,780000,63.693
closed_addr_hash_table,790000,64.227
closed_addr_hash_table,800000,66.057
closed_addr_hash_table,810000,66.375
closed_addr_hash_table,820000,67.342
closed_addr_hash_table,830000,67.987
closed_addr_hash_table,840000,67.539
closed_addr_hash_table,850000,68.674
closed_addr_hash_table,860000,70.173
closed_addr_hash_table,870000,69.581
closed_addr_hash_table,880000,71.225
closed_addr_hash_table,890000,71.555
closed_addr_hash_table,900000,72.109
closed_addr_hash_table,910000,74.868
closed_addr_hash_table,920000,74.006
closed_addr_hash_table,930000,75.829
closed_addr_hash_table,940000,76.386
closed_addr_hash_table,950000,77.063
closed_addr_hash_table,960000,78.522
closed_addr_hash_table,970000,79.106
closed_addr_hash_table,980000,79.767
closed_addr_hash_table,990000,81.747
closed_addr_hash_table,1000000,81.103
