open_addr_hash_table,10000,1.984
open_addr_hash_table,20000,2.643
open_addr_hash_table,30000,4.378
open_addr_hash_table,40000,4.557
open_addr_hash_table,50000,5.731
open_addr_hash_table,60000,3.620
open_addr_hash_table,70000,3.867
open_addr_hash_table,80000,4.433
open_addr_hash_table,90000,4.280
open_addr_hash_table,100000,6.033
open_addr_hash_table,110000,5.697
open_addr_hash_table,120000,5.660
open_addr_hash_table,130000,6.030
open_addr_hash_table,140000,6.348
open_addr_hash_table,150000,6.846
open_addr_hash_table,160000,7.197
open_addr_hash_table,170000,7.342
open_addr_hash_table,180000,8.179
open_addr_hash_table,190000,8.100
open_addr_hash_table,200000,10.763
open_addr_hash_table,210000,10.908
open_addr_hash_table,220000,10.782
open_addr_hash_table,230000,11.200
open_addr_hash_table,240000,11.517
open_addr_hash_table,250000,11.939
open_addr_hash_table,260000,12.186
open_addr_hash_table,270000,12.635
open_addr_hash_table,280000,12.877
open_addr_hash_table,290000,13.520
open_addr_hash_table,300000,13.639
open_addr_hash_table,310000,14.110
open_addr_hash_table,320000,14.527
open_addr_hash_table,330000,14.926
open_addr_hash_table,340000,15.289
open_addr_hash_table,350000,16.057
open_addr_hash_table,360000,16.360
open_addr_hash_table,370000,16.597
open_addr_hash_table,380000,17.129
open_addr_hash_table,390000,17.625
open_addr_hash_table,400000,20.854
open_addr_hash_table,410000,21.440
open_addr_hash_table,420000,21.907
open_addr_hash_table,430000,22.468
open_addr_hash_table,440000,22.430
open_addr_hash_table,450000,25.183
open_addr_hash_table,460000,23.726
open_addr_hash_table,470000,23.741
open_addr_hash_table,480000,23.905
open_addr_hash_table,490000,24.505
open_addr_hash_table,500000,24.888
open_addr_hash_table,510000,25.176
open_addr_hash_table,520000,25.690
open_addr_hash_table,530000,26.369
open_addr_hash_table,540000,26.782
open_addr_hash_table,550000,26.789
open_addr_hash_table,560000,27.028
open_addr_hash_table,570000,27.571
open_addr_hash_table,580000,27.739
open_addr_hash_table,590000,28.281
open_addr_hash_table,600000,28.807
open_addr_hash_table,610000,32.177
open_addr_hash_table,620000,29.658
open_addr_hash_table,630000,30.094
open_addr_hash_table,640000,30.134
open_addr_hash_table,650000,30.935
open_addr_hash_table,660000,31.326
open_addr_hash_table,670000,32.518
open_addr_hash_table,680000,32.144
open_addr_hash_table,690000,33.315
open_addr_hash_table,700000,33.852
open_addr_hash_table,710000,34.384
open_addr_hash_table,720000,35.014
open_addr_hash_table,730000,39.235
open_addr_hash_table,740000,35.700
open_addr_hash_table,750000,36.173
open_addr_hash_table,760000,36.740
open_addr_hash_table,770000,37.354
open_addr_hash_table,780000,37.661
open_addr_hash_table,790000,44.722
open_addr_hash_table,800000,45.693
open_addr_hash_table,810000,46.274
open_addr_hash_table,820000,47.097
open_addr_hash_table,830000,50.189
open_addr_hash_table,840000,47.963
open_addr_hash_table,850000,48.331
open_addr_hash_table,860000,48.829
open_addr_hash_table,870000,49.406
open_addr_hash_table,880000,50.297
open_addr_hash_table,890000,50.251
open_addr_hash_table,900000,50.528
open_addr_hash_table,910000,51.634
open_addr_hash_table,920000,51.733
open_addr_hash_table,930000,51.948
open_addr_hash_table,940000,52.580
open_addr_hash_table,950000,53.671
open_addr_hash_table,960000,52.732
open_addr_hash_table,970000,51.525
open_addr_hash_table,980000,52.402
open_addr_hash_table,990000,55.426
open_addr_hash_table,1000000,53.206
